species_name,genome_file_name,cds_file_name,original_name,source
candida_membranifaciens,candida_membranifaciens_ist_626_v1_0_genomic.fna,candida_membranifaciens_ist_626_v1_0_cds.fna,candida_membranifaciens_ist_626_v1_0,mycocosm
candida_boidinii,candida_boidinii_nrrl_y_2332_genomic.fna,candida_boidinii_nrrl_y_2332_cds.fna,candida_boidinii_nrrl_y_2332,mycocosm
canariomyces_arenarius,canariomyces_arenarius_cbs_508_74_v1_0_genomic.fna,canariomyces_arenarius_cbs_508_74_v1_0_cds.fna,canariomyces_arenarius_cbs_508_74_v1_0,mycocosm
calosphaeria_pulchella,calosphaeria_pulchella_genomic.fna,calosphaeria_pulchella_cds.fna,calosphaeria_pulchella,mycocosm
caloscypha_fulgens,caloscypha_fulgens_atcc_42695_v1_0_genomic.fna,caloscypha_fulgens_atcc_42695_v1_0_cds.fna,caloscypha_fulgens_atcc_42695_v1_0,mycocosm
caliciopsis_orientalis,caliciopsis_orientalis_genomic.fna,caliciopsis_orientalis_cds.fna,caliciopsis_orientalis,mycocosm
calcarisporiella_thermophila,calcarisporiella_thermophila_cbs_279_70_genomic.fna,calcarisporiella_thermophila_cbs_279_70_cds.fna,calcarisporiella_thermophila_cbs_279_70,mycocosm
caecomyces_churrovis,caecomyces_churrovis_a_v1_0_genomic.fna,caecomyces_churrovis_a_v1_0_cds.fna,caecomyces_churrovis_a_v1_0,mycocosm
cadophora_malorum,cadophora_malorum_m34_genomic.fna,cadophora_malorum_m34_cds.fna,cadophora_malorum_m34,mycocosm
butyriboletus_roseoflavus,butyriboletus_roseoflavus_v1_0_genomic.fna,butyriboletus_roseoflavus_v1_0_cds.fna,butyriboletus_roseoflavus_v1_0,mycocosm
bulgaria_inquinans,bulgaria_inquinans_cbs118_31_v1_0_genomic.fna,bulgaria_inquinans_cbs118_31_v1_0_cds.fna,bulgaria_inquinans_cbs118_31_v1_0,mycocosm
bretziella_fagacearum,bretziella_fagacearum_c519_v1_0_genomic.fna,bretziella_fagacearum_c519_v1_0_cds.fna,bretziella_fagacearum_c519_v1_0,mycocosm
botryozyma_mucatilis,botryozyma_mucatilis_cbs_9042_v1_0_genomic.fna,botryozyma_mucatilis_cbs_9042_v1_0_cds.fna,botryozyma_mucatilis_cbs_9042_v1_0,mycocosm
botryosphaeria_dothidea,botryosphaeria_dothidea_genomic.fna,botryosphaeria_dothidea_cds.fna,botryosphaeria_dothidea,mycocosm
boreostereum_radiatum,boreostereum_radiatum_tfc1981_005_v1_0_genomic.fna,boreostereum_radiatum_tfc1981_005_v1_0_cds.fna,boreostereum_radiatum_tfc1981_005_v1_0,mycocosm
bombardia_bombarda,bombardia_bombarda_smh3391_2_v1_0_genomic.fna,bombardia_bombarda_smh3391_2_v1_0_cds.fna,bombardia_bombarda_smh3391_2_v1_0,mycocosm
boliniaceae_sp,boliniaceae_sp_az0804_v1_0_genomic.fna,boliniaceae_sp_az0804_v1_0_cds.fna,boliniaceae_sp_az0804_v1_0,mycocosm
boletus_reticuloceps,boletus_reticuloceps_br01_genomic.fna,boletus_reticuloceps_br01_cds.fna,boletus_reticuloceps_br01,mycocosm
boletus_edulis,boletus_edulis_přilba_v1_0_genomic.fna,boletus_edulis_přilba_v1_0_cds.fna,boletus_edulis_přilba_v1_0,mycocosm
boletus_coccyginus,boletus_coccyginus_2016pmi039_v1_0_genomic.fna,boletus_coccyginus_2016pmi039_v1_0_cds.fna,boletus_coccyginus_2016pmi039_v1_0,mycocosm
bolbitius_vitellinus,bolbitius_vitellinus_szmc_nl_1974_v1_0_genomic.fna,bolbitius_vitellinus_szmc_nl_1974_v1_0_cds.fna,bolbitius_vitellinus_szmc_nl_1974_v1_0,mycocosm
boeremia_exigua,boeremia_exigua_mpi_sdfr_at_0100_v1_0_genomic.fna,boeremia_exigua_mpi_sdfr_at_0100_v1_0_cds.fna,boeremia_exigua_mpi_sdfr_at_0100_v1_0,mycocosm
blastobotrys_raffinosifermentans,blastobotrys_raffinosifermentans_nrrl_y_27150_genomic.fna,blastobotrys_raffinosifermentans_nrrl_y_27150_cds.fna,blastobotrys_raffinosifermentans_nrrl_y_27150,mycocosm
blastobotrys_indianensis,blastobotrys_indianensis_nrrl_yb_1950_genomic.fna,blastobotrys_indianensis_nrrl_yb_1950_cds.fna,blastobotrys_indianensis_nrrl_yb_1950,mycocosm
blastobotrys_arxula,blastobotrys_arxula_adeninivorans_genomic.fna,blastobotrys_arxula_adeninivorans_cds.fna,blastobotrys_arxula_adeninivorans,mycocosm
blakeslea_trispora,blakeslea_trispora_nrrl_2456_v1_0_genomic.fna,blakeslea_trispora_nrrl_2456_v1_0_cds.fna,blakeslea_trispora_nrrl_2456_v1_0,mycocosm
bjerkandera_adusta,bjerkandera_adusta_v1_0_genomic.fna,bjerkandera_adusta_v1_0_cds.fna,bjerkandera_adusta_v1_0,mycocosm
bisporella_sp,bisporella_sp_pmi857_v1_0_genomic.fna,bisporella_sp_pmi857_v1_0_cds.fna,bisporella_sp_pmi857_v1_0,mycocosm
biscogniauxia_sp,biscogniauxia_sp_fl1348_v1_0_genomic.fna,biscogniauxia_sp_fl1348_v1_0_cds.fna,biscogniauxia_sp_fl1348_v1_0,mycocosm
biscogniauxia_nummularia,biscogniauxia_nummularia_v1_0_genomic.fna,biscogniauxia_nummularia_v1_0_cds.fna,biscogniauxia_nummularia_v1_0,mycocosm
biscogniauxia_mediterranea,biscogniauxia_mediterranea_cbs_129072_v1_0_genomic.fna,biscogniauxia_mediterranea_cbs_129072_v1_0_cds.fna,biscogniauxia_mediterranea_cbs_129072_v1_0,mycocosm
benjaminiella_poitrasii,benjaminiella_poitrasii_rsa_903_v1_0_genomic.fna,benjaminiella_poitrasii_rsa_903_v1_0_cds.fna,benjaminiella_poitrasii_rsa_903_v1_0,mycocosm
baudoinia_compniacensis,baudoinia_compniacensis_uamh_10762_4089826_v1_0_genomic.fna,baudoinia_compniacensis_uamh_10762_4089826_v1_0_cds.fna,baudoinia_compniacensis_uamh_10762_4089826_v1_0,mycocosm
basidiobolus_meristosporus,basidiobolus_meristosporus_cbs_931_73_v1_0_genomic.fna,basidiobolus_meristosporus_cbs_931_73_v1_0_cds.fna,basidiobolus_meristosporus_cbs_931_73_v1_0,mycocosm
basidioascus_undulatus,basidioascus_undulatus_genomic.fna,basidioascus_undulatus_cds.fna,basidioascus_undulatus,mycocosm
auriscalpium_vulgare,auriscalpium_vulgare_fp105234_sp_v1_0_genomic.fna,auriscalpium_vulgare_fp105234_sp_v1_0_cds.fna,auriscalpium_vulgare_fp105234_sp_v1_0,mycocosm
auricularia_subglabra,auricularia_subglabra_v2_0_genomic.fna,auricularia_subglabra_v2_0_cds.fna,auricularia_subglabra_v2_0,mycocosm
atropellis_piniphila,atropellis_piniphila_cbs_197_64_v1_0_genomic.fna,atropellis_piniphila_cbs_197_64_v1_0_cds.fna,atropellis_piniphila_cbs_197_64_v1_0,mycocosm
atractiellales_rhizophila,atractiellales_rhizophila_pmi_95_v2_0_genomic.fna,atractiellales_rhizophila_pmi_95_v2_0_cds.fna,atractiellales_rhizophila_pmi_95_v2_0,mycocosm
astrocystis_sublimbata,astrocystis_sublimbata_cbs_130006_v1_0_genomic.fna,astrocystis_sublimbata_cbs_130006_v1_0_cds.fna,astrocystis_sublimbata_cbs_130006_v1_0,mycocosm
aspergillus_zonatus,aspergillus_zonatus_v1_0_genomic.fna,aspergillus_zonatus_v1_0_cds.fna,aspergillus_zonatus_v1_0,mycocosm
aspergillus_xerophilus,aspergillus_xerophilus_cbs_938_73_v1_0_genomic.fna,aspergillus_xerophilus_cbs_938_73_v1_0_cds.fna,aspergillus_xerophilus_cbs_938_73_v1_0,mycocosm
aspergillus_westlandensis,aspergillus_westlandensis_cbs_123905_v1_0_genomic.fna,aspergillus_westlandensis_cbs_123905_v1_0_cds.fna,aspergillus_westlandensis_cbs_123905_v1_0,mycocosm
aspergillus_westerdijkiae,aspergillus_westerdijkiae_cbs_112803_v1_0_genomic.fna,aspergillus_westerdijkiae_cbs_112803_v1_0_cds.fna,aspergillus_westerdijkiae_cbs_112803_v1_0,mycocosm
aspergillus_waksmanii,aspergillus_waksmanii_ibt_31900_v1_0_genomic.fna,aspergillus_waksmanii_ibt_31900_v1_0_cds.fna,aspergillus_waksmanii_ibt_31900_v1_0,mycocosm
aspergillus_venezuelensis,aspergillus_venezuelensis_cbs_868_97_v1_0_genomic.fna,aspergillus_venezuelensis_cbs_868_97_v1_0_cds.fna,aspergillus_venezuelensis_cbs_868_97_v1_0,mycocosm
aspergillus_varians,aspergillus_varians_cbs_505_65_v1_0_genomic.fna,aspergillus_varians_cbs_505_65_v1_0_cds.fna,aspergillus_varians_cbs_505_65_v1_0,mycocosm
aspergillus_unilateralis,aspergillus_unilateralis_cbs_126_56_v1_0_genomic.fna,aspergillus_unilateralis_cbs_126_56_v1_0_cds.fna,aspergillus_unilateralis_cbs_126_56_v1_0,mycocosm
aspergillus_unguis,aspergillus_unguis_cbs132_55_v1_0_genomic.fna,aspergillus_unguis_cbs132_55_v1_0_cds.fna,aspergillus_unguis_cbs132_55_v1_0,mycocosm
aspergillus_undulatus,aspergillus_undulatus_cbs_261_88_v1_0_genomic.fna,aspergillus_undulatus_cbs_261_88_v1_0_cds.fna,aspergillus_undulatus_cbs_261_88_v1_0,mycocosm
aspergillus_umbrosus,aspergillus_umbrosus_cbs_117_46_v1_0_genomic.fna,aspergillus_umbrosus_cbs_117_46_v1_0_cds.fna,aspergillus_umbrosus_cbs_117_46_v1_0,mycocosm
aspergillus_tsurutae,aspergillus_tsurutae_ibt_34206_v1_0_genomic.fna,aspergillus_tsurutae_ibt_34206_v1_0_cds.fna,aspergillus_tsurutae_ibt_34206_v1_0,mycocosm
aspergillus_triticus,aspergillus_triticus_cbs266_81_v1_0_genomic.fna,aspergillus_triticus_cbs266_81_v1_0_cds.fna,aspergillus_triticus_cbs266_81_v1_0,mycocosm
aspergillus_trinidadensis,aspergillus_trinidadensis_ibt_32571_v1_0_genomic.fna,aspergillus_trinidadensis_ibt_32571_v1_0_cds.fna,aspergillus_trinidadensis_ibt_32571_v1_0,mycocosm
aspergillus_transcarpathicus,aspergillus_transcarpathicus_cbs_423_68_v1_0_genomic.fna,aspergillus_transcarpathicus_cbs_423_68_v1_0_cds.fna,aspergillus_transcarpathicus_cbs_423_68_v1_0,mycocosm
aspergillus_thesauricus,aspergillus_thesauricus_ibt_34227_v1_0_genomic.fna,aspergillus_thesauricus_ibt_34227_v1_0_cds.fna,aspergillus_thesauricus_ibt_34227_v1_0,mycocosm
aspergillus_tetrazonus,aspergillus_tetrazonus_cbs_591_65a_v1_0_genomic.fna,aspergillus_tetrazonus_cbs_591_65a_v1_0_cds.fna,aspergillus_tetrazonus_cbs_591_65a_v1_0,mycocosm
aspergillus_teporis,aspergillus_teporis_dto058_e5_v1_0_genomic.fna,aspergillus_teporis_dto058_e5_v1_0_cds.fna,aspergillus_teporis_dto058_e5_v1_0,mycocosm
aspergillus_tennesseensis,aspergillus_tennesseensis_ibt_32283_v1_0_genomic.fna,aspergillus_tennesseensis_ibt_32283_v1_0_cds.fna,aspergillus_tennesseensis_ibt_32283_v1_0,mycocosm
aspergillus_templicola,aspergillus_templicola_cbs_138181_v1_0_genomic.fna,aspergillus_templicola_cbs_138181_v1_0_cds.fna,aspergillus_templicola_cbs_138181_v1_0,mycocosm
aspergillus_sulphureus,aspergillus_sulphureus_cbs_550_65_v1_0_genomic.fna,aspergillus_sulphureus_cbs_550_65_v1_0_cds.fna,aspergillus_sulphureus_cbs_550_65_v1_0,mycocosm
aspergillus_sulphureoviridis,aspergillus_sulphureoviridis_cbs_140626_v1_0_genomic.fna,aspergillus_sulphureoviridis_cbs_140626_v1_0_cds.fna,aspergillus_sulphureoviridis_cbs_140626_v1_0,mycocosm
aspergillus_subversicolor,aspergillus_subversicolor_ibt_32280_v1_0_genomic.fna,aspergillus_subversicolor_ibt_32280_v1_0_cds.fna,aspergillus_subversicolor_ibt_32280_v1_0,mycocosm
aspergillus_subramanianii,aspergillus_subramanianii_cbs_138230_v1_0_genomic.fna,aspergillus_subramanianii_cbs_138230_v1_0_cds.fna,aspergillus_subramanianii_cbs_138230_v1_0,mycocosm
aspergillus_sublatus,aspergillus_sublatus_ibt_19356_v1_0_genomic.fna,aspergillus_sublatus_ibt_19356_v1_0_cds.fna,aspergillus_sublatus_ibt_19356_v1_0,mycocosm
aspergillus_subauricomus,aspergillus_subauricomus_cbs_638_78_v1_0_genomic.fna,aspergillus_subauricomus_cbs_638_78_v1_0_cds.fna,aspergillus_subauricomus_cbs_638_78_v1_0,mycocosm
aspergillus_stercoraria,aspergillus_stercoraria_cbs_428_93_v1_0_genomic.fna,aspergillus_stercoraria_cbs_428_93_v1_0_cds.fna,aspergillus_stercoraria_cbs_428_93_v1_0,mycocosm
aspergillus_stellifer,aspergillus_stellifer_cbs_598_65_v1_0_genomic.fna,aspergillus_stellifer_cbs_598_65_v1_0_cds.fna,aspergillus_stellifer_cbs_598_65_v1_0,mycocosm
aspergillus_stella,aspergillus_stella_maris_cbs_113639_v1_0_genomic.fna,aspergillus_stella_maris_cbs_113639_v1_0_cds.fna,aspergillus_stella_maris_cbs_113639_v1_0,mycocosm
aspergillus_spiritus,aspergillus_spiritus_dto_241_g7_v1_0_genomic.fna,aspergillus_spiritus_dto_241_g7_v1_0_cds.fna,aspergillus_spiritus_dto_241_g7_v1_0,mycocosm
aspergillus_spinosus,aspergillus_spinosus_cbs_483_65_v1_0_genomic.fna,aspergillus_spinosus_cbs_483_65_v1_0_cds.fna,aspergillus_spinosus_cbs_483_65_v1_0,mycocosm
aspergillus_spectabilis,aspergillus_spectabilis_cbs_429_77a_v1_0_genomic.fna,aspergillus_spectabilis_cbs_429_77a_v1_0_cds.fna,aspergillus_spectabilis_cbs_429_77a_v1_0,mycocosm
aspergillus_spathulatus,aspergillus_spathulatus_cbs_408_89_v1_0_genomic.fna,aspergillus_spathulatus_cbs_408_89_v1_0_cds.fna,aspergillus_spathulatus_cbs_408_89_v1_0,mycocosm
aspergillus_similis,aspergillus_similis_v1_0_genomic.fna,aspergillus_similis_v1_0_cds.fna,aspergillus_similis_v1_0,mycocosm
aspergillus_silvaticus,aspergillus_silvaticus_cbs_128_55_v1_0_genomic.fna,aspergillus_silvaticus_cbs_128_55_v1_0_cds.fna,aspergillus_silvaticus_cbs_128_55_v1_0,mycocosm
aspergillus_siamensis,aspergillus_siamensis_cbs_137452_v1_0_genomic.fna,aspergillus_siamensis_cbs_137452_v1_0_cds.fna,aspergillus_siamensis_cbs_137452_v1_0,mycocosm
aspergillus_shendaweii,aspergillus_shendaweii_ibt_34197_v1_0_genomic.fna,aspergillus_shendaweii_ibt_34197_v1_0_cds.fna,aspergillus_shendaweii_ibt_34197_v1_0,mycocosm
aspergillus_sesamicola,aspergillus_sesamicola_cbs_137324_v1_0_genomic.fna,aspergillus_sesamicola_cbs_137324_v1_0_cds.fna,aspergillus_sesamicola_cbs_137324_v1_0,mycocosm
aspergillus_sepultus,aspergillus_sepultus_cbs_257_85_v1_0_genomic.fna,aspergillus_sepultus_cbs_257_85_v1_0_cds.fna,aspergillus_sepultus_cbs_257_85_v1_0,mycocosm
aspergillus_sclerotiorum,aspergillus_sclerotiorum_cbs_549_65_v1_0_genomic.fna,aspergillus_sclerotiorum_cbs_549_65_v1_0_cds.fna,aspergillus_sclerotiorum_cbs_549_65_v1_0,mycocosm
aspergillus_roseoglobulosus,aspergillus_roseoglobulosus_cbs112800_v1_0_genomic.fna,aspergillus_roseoglobulosus_cbs112800_v1_0_cds.fna,aspergillus_roseoglobulosus_cbs112800_v1_0,mycocosm
aspergillus_robustus,aspergillus_robustus_cbs_428_77_v1_0_genomic.fna,aspergillus_robustus_cbs_428_77_v1_0_cds.fna,aspergillus_robustus_cbs_428_77_v1_0,mycocosm
aspergillus_rhizopodus,aspergillus_rhizopodus_v1_0_genomic.fna,aspergillus_rhizopodus_v1_0_cds.fna,aspergillus_rhizopodus_v1_0,mycocosm
aspergillus_restrictus,aspergillus_restrictus_cbs_118_33_v1_0_genomic.fna,aspergillus_restrictus_cbs_118_33_v1_0_cds.fna,aspergillus_restrictus_cbs_118_33_v1_0,mycocosm
aspergillus_recurvatus,aspergillus_recurvatus_v1_0_genomic.fna,aspergillus_recurvatus_v1_0_cds.fna,aspergillus_recurvatus_v1_0,mycocosm
aspergillus_quadrilineatus,aspergillus_quadrilineatus_gemmatus_cbs_853_96_v1_0_genomic.fna,aspergillus_quadrilineatus_gemmatus_cbs_853_96_v1_0_cds.fna,aspergillus_quadrilineatus_gemmatus_cbs_853_96_v1_0,mycocosm
aspergillus_pulvericola,aspergillus_pulvericola_cbs_137327_v1_0_genomic.fna,aspergillus_pulvericola_cbs_137327_v1_0_cds.fna,aspergillus_pulvericola_cbs_137327_v1_0,mycocosm
aspergillus_pseudoustus,aspergillus_pseudoustus_cbs_123904_v1_0_genomic.fna,aspergillus_pseudoustus_cbs_123904_v1_0_cds.fna,aspergillus_pseudoustus_cbs_123904_v1_0,mycocosm
aspergillus_pseudoterreus,aspergillus_pseudoterreus_dto_47_e6_v1_0_genomic.fna,aspergillus_pseudoterreus_dto_47_e6_v1_0_cds.fna,aspergillus_pseudoterreus_dto_47_e6_v1_0,mycocosm
aspergillus_pseudofelis,aspergillus_pseudofelis_ibt_34107_v1_0_genomic.fna,aspergillus_pseudofelis_ibt_34107_v1_0_cds.fna,aspergillus_pseudofelis_ibt_34107_v1_0,mycocosm
aspergillus_pseudodeflectus,aspergillus_pseudodeflectus_v1_0_genomic.fna,aspergillus_pseudodeflectus_v1_0_cds.fna,aspergillus_pseudodeflectus_v1_0,mycocosm
aspergillus_primulinus,aspergillus_primulinus_cbs_253_94_v1_0_genomic.fna,aspergillus_primulinus_cbs_253_94_v1_0_cds.fna,aspergillus_primulinus_cbs_253_94_v1_0,mycocosm
aspergillus_phaeropenicillioides,aspergillus_phaeropenicillioides_dto_356_d6_v1_0_genomic.fna,aspergillus_phaeropenicillioides_dto_356_d6_v1_0_cds.fna,aspergillus_phaeropenicillioides_dto_356_d6_v1_0,mycocosm
aspergillus_petrakii,aspergillus_petrakii_cbs_105_57_v1_0_genomic.fna,aspergillus_petrakii_cbs_105_57_v1_0_cds.fna,aspergillus_petrakii_cbs_105_57_v1_0,mycocosm
aspergillus_persii,aspergillus_persii_cbs_112795_v1_0_genomic.fna,aspergillus_persii_cbs_112795_v1_0_cds.fna,aspergillus_persii_cbs_112795_v1_0,mycocosm
aspergillus_pernambucoensis,aspergillus_pernambucoensis_cbs_137449_v1_0_genomic.fna,aspergillus_pernambucoensis_cbs_137449_v1_0_cds.fna,aspergillus_pernambucoensis_cbs_137449_v1_0,mycocosm
aspergillus_penicilloides,aspergillus_penicilloides_cbs_540_65_v1_0_genomic.fna,aspergillus_penicilloides_cbs_540_65_v1_0_cds.fna,aspergillus_penicilloides_cbs_540_65_v1_0,mycocosm
aspergillus_parvulus,aspergillus_parvulus_cbs_136_61_v1_0_genomic.fna,aspergillus_parvulus_cbs_136_61_v1_0_cds.fna,aspergillus_parvulus_cbs_136_61_v1_0,mycocosm
aspergillus_parvisclerotigenus,aspergillus_parvisclerotigenus_cbs_121_62_v1_0_genomic.fna,aspergillus_parvisclerotigenus_cbs_121_62_v1_0_cds.fna,aspergillus_parvisclerotigenus_cbs_121_62_v1_0,mycocosm
aspergillus_parafelis,aspergillus_parafelis_ibt_34187_v1_0_genomic.fna,aspergillus_parafelis_ibt_34187_v1_0_cds.fna,aspergillus_parafelis_ibt_34187_v1_0,mycocosm
aspergillus_paraconicus,aspergillus_paraconicus_dto_356_c9_v1_0_genomic.fna,aspergillus_paraconicus_dto_356_c9_v1_0_cds.fna,aspergillus_paraconicus_dto_356_c9_v1_0,mycocosm
aspergillus_papuensis,aspergillus_papuensis_cbs_841_96_v1_0_genomic.fna,aspergillus_papuensis_cbs_841_96_v1_0_cds.fna,aspergillus_papuensis_cbs_841_96_v1_0,mycocosm
aspergillus_paleaceus,aspergillus_paleaceus_cbs_498_65_v1_0_genomic.fna,aspergillus_paleaceus_cbs_498_65_v1_0_cds.fna,aspergillus_paleaceus_cbs_498_65_v1_0,mycocosm
aspergillus_pachycristatus,aspergillus_pachycristatus_ibt_23550_v1_0_genomic.fna,aspergillus_pachycristatus_ibt_23550_v1_0_cds.fna,aspergillus_pachycristatus_ibt_23550_v1_0,mycocosm
aspergillus_ostianus,aspergillus_ostianus_v1_0_genomic.fna,aspergillus_ostianus_v1_0_cds.fna,aspergillus_ostianus_v1_0,mycocosm
aspergillus_olivicola,aspergillus_olivicola_v1_0_genomic.fna,aspergillus_olivicola_v1_0_cds.fna,aspergillus_olivicola_v1_0,mycocosm
aspergillus_oerlinghausenensis,aspergillus_oerlinghausenensis_cbs_139183_v1_0_genomic.fna,aspergillus_oerlinghausenensis_cbs_139183_v1_0_cds.fna,aspergillus_oerlinghausenensis_cbs_139183_v1_0,mycocosm
aspergillus_ochraceus,aspergillus_ochraceus_mut_2036_v1_0_genomic.fna,aspergillus_ochraceus_mut_2036_v1_0_cds.fna,aspergillus_ochraceus_mut_2036_v1_0,mycocosm
aspergillus_nutans,aspergillus_nutans_cbs_121_56_v1_0_genomic.fna,aspergillus_nutans_cbs_121_56_v1_0_cds.fna,aspergillus_nutans_cbs_121_56_v1_0,mycocosm
aspergillus_nomius,aspergillus_nomius_nrrl_13137_genomic.fna,aspergillus_nomius_nrrl_13137_cds.fna,aspergillus_nomius_nrrl_13137,mycocosm
aspergillus_niveus,aspergillus_niveus_cbs_471_91_v1_0_genomic.fna,aspergillus_niveus_cbs_471_91_v1_0_cds.fna,aspergillus_niveus_cbs_471_91_v1_0,mycocosm
aspergillus_nishimurae,aspergillus_nishimurae_ifm_54133_v1_0_genomic.fna,aspergillus_nishimurae_ifm_54133_v1_0_cds.fna,aspergillus_nishimurae_ifm_54133_v1_0,mycocosm
aspergillus_neowarcupii,aspergillus_neowarcupii_ibt_29024_v1_0_genomic.fna,aspergillus_neowarcupii_ibt_29024_v1_0_cds.fna,aspergillus_neowarcupii_ibt_29024_v1_0,mycocosm
aspergillus_neostromatioides,aspergillus_neostromatioides_cbs_265_73_v1_0_genomic.fna,aspergillus_neostromatioides_cbs_265_73_v1_0_cds.fna,aspergillus_neostromatioides_cbs_265_73_v1_0,mycocosm
aspergillus_neoindicus,aspergillus_neoindicus_cbs_444_75_v1_0_genomic.fna,aspergillus_neoindicus_cbs_444_75_v1_0_cds.fna,aspergillus_neoindicus_cbs_444_75_v1_0,mycocosm
aspergillus_neoglaber,aspergillus_neoglaber_cbs_111_55_v1_0_genomic.fna,aspergillus_neoglaber_cbs_111_55_v1_0_cds.fna,aspergillus_neoglaber_cbs_111_55_v1_0,mycocosm
aspergillus_neoflavipes,aspergillus_neoflavipes_cbs_260_73_v1_0_genomic.fna,aspergillus_neoflavipes_cbs_260_73_v1_0_cds.fna,aspergillus_neoflavipes_cbs_260_73_v1_0,mycocosm
aspergillus_neoechinulatus,aspergillus_neoechinulatus_cbs120_55_v1_0_genomic.fna,aspergillus_neoechinulatus_cbs120_55_v1_0_cds.fna,aspergillus_neoechinulatus_cbs120_55_v1_0,mycocosm
aspergillus_neoconicus,aspergillus_neoconicus_cbs_233_90_v1_0_genomic.fna,aspergillus_neoconicus_cbs_233_90_v1_0_cds.fna,aspergillus_neoconicus_cbs_233_90_v1_0,mycocosm
aspergillus_neocaesiellus,aspergillus_neocaesiellus_dto_356_d2_v1_0_genomic.fna,aspergillus_neocaesiellus_dto_356_d2_v1_0_cds.fna,aspergillus_neocaesiellus_dto_356_d2_v1_0,mycocosm
aspergillus_neoauricomus,aspergillus_neoauricomus_cbs112787_v1_0_genomic.fna,aspergillus_neoauricomus_cbs112787_v1_0_cds.fna,aspergillus_neoauricomus_cbs112787_v1_0,mycocosm
aspergillus_navahoensis,aspergillus_navahoensis_v1_0_genomic.fna,aspergillus_navahoensis_v1_0_cds.fna,aspergillus_navahoensis_v1_0,mycocosm
aspergillus_nakazawae,aspergillus_nakazawae_v1_0_genomic.fna,aspergillus_nakazawae_v1_0_cds.fna,aspergillus_nakazawae_v1_0,mycocosm
aspergillus_muricatus,aspergillus_muricatus_v1_0_genomic.fna,aspergillus_muricatus_v1_0_cds.fna,aspergillus_muricatus_v1_0,mycocosm
aspergillus_multiplicatus,aspergillus_multiplicatus_cbs_646958_v1_0_genomic.fna,aspergillus_multiplicatus_cbs_646958_v1_0_cds.fna,aspergillus_multiplicatus_cbs_646958_v1_0,mycocosm
aspergillus_multicolor,aspergillus_multicolor_v1_0_genomic.fna,aspergillus_multicolor_v1_0_cds.fna,aspergillus_multicolor_v1_0,mycocosm
aspergillus_mottae,aspergillus_mottae_cbs_130016_v1_0_genomic.fna,aspergillus_mottae_cbs_130016_v1_0_cds.fna,aspergillus_mottae_cbs_130016_v1_0,mycocosm
aspergillus_miraensis,aspergillus_miraensis_cbs_140625_v1_0_genomic.fna,aspergillus_miraensis_cbs_140625_v1_0_cds.fna,aspergillus_miraensis_cbs_140625_v1_0,mycocosm
aspergillus_microcysticus,aspergillus_microcysticus_cbs_120_58_v1_0_genomic.fna,aspergillus_microcysticus_cbs_120_58_v1_0_cds.fna,aspergillus_microcysticus_cbs_120_58_v1_0,mycocosm
aspergillus_megasporus,aspergillus_megasporus_dto_048_i3_v1_0_genomic.fna,aspergillus_megasporus_dto_048_i3_v1_0_cds.fna,aspergillus_megasporus_dto_048_i3_v1_0,mycocosm
aspergillus_mangaliensis,aspergillus_mangaliensis_dto_316_c1_v1_0_genomic.fna,aspergillus_mangaliensis_dto_316_c1_v1_0_cds.fna,aspergillus_mangaliensis_dto_316_c1_v1_0,mycocosm
aspergillus_luppii,aspergillus_luppii_cbs_653_74_v1_0_genomic.fna,aspergillus_luppii_cbs_653_74_v1_0_cds.fna,aspergillus_luppii_cbs_653_74_v1_0,mycocosm
aspergillus_lucknowensis,aspergillus_lucknowensis_cbs_449_75_v1_0_genomic.fna,aspergillus_lucknowensis_cbs_449_75_v1_0_cds.fna,aspergillus_lucknowensis_cbs_449_75_v1_0,mycocosm
aspergillus_longivesica,aspergillus_longivesica_v1_0_genomic.fna,aspergillus_longivesica_v1_0_cds.fna,aspergillus_longivesica_v1_0,mycocosm
aspergillus_laciniosus,aspergillus_laciniosus_cbs_117721_v1_0_genomic.fna,aspergillus_laciniosus_cbs_117721_v1_0_cds.fna,aspergillus_laciniosus_cbs_117721_v1_0,mycocosm
aspergillus_keveii,aspergillus_keveii_cbs_209_92_v1_0_genomic.fna,aspergillus_keveii_cbs_209_92_v1_0_cds.fna,aspergillus_keveii_cbs_209_92_v1_0,mycocosm
aspergillus_kawachii,aspergillus_kawachii_ifo_4308_genomic.fna,aspergillus_kawachii_ifo_4308_cds.fna,aspergillus_kawachii_ifo_4308,mycocosm
aspergillus_karnatakaensis,aspergillus_karnatakaensis_cbs_102800_v1_0_genomic.fna,aspergillus_karnatakaensis_cbs_102800_v1_0_cds.fna,aspergillus_karnatakaensis_cbs_102800_v1_0,mycocosm
aspergillus_israelensis,aspergillus_israelensis_cbs_140627_v1_0_genomic.fna,aspergillus_israelensis_cbs_140627_v1_0_cds.fna,aspergillus_israelensis_cbs_140627_v1_0,mycocosm
aspergillus_insuetus,aspergillus_insuetus_cbs_107_25_v1_0_genomic.fna,aspergillus_insuetus_cbs_107_25_v1_0_cds.fna,aspergillus_insuetus_cbs_107_25_v1_0,mycocosm
aspergillus_insolitus,aspergillus_insolitus_cbs_384_61_v1_0_genomic.fna,aspergillus_insolitus_cbs_384_61_v1_0_cds.fna,aspergillus_insolitus_cbs_384_61_v1_0,mycocosm
